match_id,game_time,placement,level,gold_left,augments,traits,units
NA1_5257612004,2025-04-01 20:46:29.396000+00:00,4,9,2,[],"['TFT13_Ambusher-1', 'TFT13_BloodHunter-1', 'TFT13_Bruiser-1', 'TFT13_FormSwapper-2', 'TFT13_JunkerKing-1', 'TFT13_Scrap-3']","['TFT13_Blue (2★)', 'TFT13_Trundle (2★)', 'TFT13_Gangplank (2★)', 'tft13_elise (1★)', 'TFT13_Ekko (2★)', 'TFT13_Corki (1★)', 'TFT13_Jayce (1★)', 'TFT13_Rumble (2★)', 'TFT13_Warwick (1★)', 'TFT13_JayceSummon (1★)']"
NA1_5257595117,2025-04-01 19:59:43.464000+00:00,2,10,0,[],"['TFT13_Ambassador-1', 'TFT13_FormSwapper-2', 'TFT13_HighRoller-1', 'TFT13_JunkerKing-1', 'TFT13_MachineHerald-1', 'TFT13_Pugilist-1', 'TFT13_Titan-1', 'TFT13_Warband-3']","['TFT13_Draven (2★)', 'TFT13_Rell (3★)', 'tft13_swain (2★)', 'tft13_elise (2★)', 'TFT13_Ambessa (2★)', 'TFT13_Jayce (2★)', 'TFT13_Mordekaiser (2★)', 'TFT13_Lieutenant (2★)', 'TFT13_Rumble (2★)', 'TFT13_Viktor (1★)', 'TFT13_JayceSummon (2★)', 'TFT13_Viktor (1★)']"
NA1_5257049494,2025-03-31 18:30:06.116000+00:00,1,10,1,[],"['TFT13_Ambassador-1', 'TFT13_Ambusher-1', 'TFT13_BloodHunter-1', 'TFT13_Hextech-1', 'TFT13_Hoverboard-3', 'TFT13_Sniper-2', 'TFT13_Watcher-3']","['TFT13_Amumu (2★)', 'TFT13_Prime (3★)', 'TFT13_Zeri (2★)', 'TFT13_KogMaw (2★)', 'TFT13_FlyGuy (3★)', 'TFT13_Garen (2★)', 'TFT13_Twitch (2★)', 'TFT13_Ekko (2★)', 'tft13_jinx (2★)', 'TFT13_Warwick (1★)']"
NA1_5256637274,2025-03-30 23:31:19.018000+00:00,4,9,4,[],"['TFT13_Bruiser-1', 'TFT13_Crime-1', 'TFT13_FormSwapper-1', 'TFT13_Invoker-3', 'TFT13_MissMageTrait-1']","['TFT13_Rell (2★)', 'TFT13_RenataGlasc (3★)', 'TFT13_Chainsaw (3★)', 'TFT13_NunuWillump (2★)', 'TFT13_Heimerdinger (2★)', 'tft13_elise (1★)', 'TFT13_Silco (1★)', 'TFT13_Jayce (1★)', 'TFT13_Malzahar (1★)', 'TFT13_MissMage (1★)', 'TFT13_JayceSummon (1★)']"
NA1_5256625124,2025-03-30 23:08:29.161000+00:00,4,9,3,[],"['TFT13_Ambassador-2', 'TFT13_FormSwapper-3', 'TFT13_Martialist-1', 'TFT13_Scrap-1', 'TFT13_Sorcerer-1', 'TFT13_Warband-1']","['TFT13_Tristana (3★)', 'tft13_swain (1★)', 'TFT13_Nami (2★)', 'TFT13_Gangplank (2★)', 'tft13_elise (2★)', 'TFT13_Ambessa (2★)', 'TFT13_Garen (2★)', 'TFT13_Corki (2★)', 'TFT13_Jayce (1★)', 'TFT13_JayceSummon (1★)']"
NA1_5256346685,2025-03-30 08:56:18.975000+00:00,5,9,37,[],"['TFT13_Ambassador-2', 'TFT13_Cabal-1', 'TFT13_FormSwapper-1', 'TFT13_Sorcerer-3', 'TFT13_Warband-1', 'TFT13_Watcher-1']","['TFT13_Vladimir (2★)', 'TFT13_Tristana (2★)', 'tft13_swain (2★)', 'TFT13_Nami (2★)', 'tft13_elise (1★)', 'TFT13_Ambessa (1★)', 'TFT13_Garen (2★)', 'TFT13_Zoe (2★)', 'TFT13_LeBlanc (1★)', 'TFT13_Sion (1★)']"
NA1_5255639319,2025-03-29 05:08:40.812000+00:00,2,10,3,[],"['TFT13_BloodHunter-1', 'TFT13_Bruiser-1', 'TFT13_FormSwapper-2', 'TFT13_HighRoller-1', 'TFT13_JunkerKing-1', 'TFT13_MachineHerald-1', 'TFT13_Pugilist-4', 'TFT13_Scrap-1']","['TFT13_Draven (2★)', 'TFT13_Urgot (2★)', 'TFT13_Sett (3★)', 'TFT13_Gangplank (3★)', 'tft13_elise (2★)', 'TFT13_Vi (2★)', 'TFT13_Jayce (1★)', 'TFT13_Jayce (2★)', 'TFT13_Lieutenant (2★)', 'TFT13_Rumble (2★)', 'TFT13_Warwick (1★)', 'TFT13_Viktor (2★)', 'TFT13_JayceSummon (2★)']"
NA1_5255611327,2025-03-29 04:30:57.872000+00:00,1,9,2,[],"['TFT13_Ambassador-1', 'TFT13_Cabal-3', 'TFT13_Infused-3', 'TFT13_Sorcerer-1', 'TFT13_Watcher-1']","['TFT13_Vladimir (2★)', 'TFT13_Blitzcrank (2★)', 'TFT13_Cassiopeia (2★)', 'tft13_elise (1★)', 'TFT13_Silco (2★)', 'TFT13_Garen (2★)', 'TFT13_DrMundo (2★)', 'TFT13_LeBlanc (1★)', 'TFT13_Mordekaiser (1★)', 'TFT13_Sion (3★)']"
NA1_5254868893,2025-03-27 22:52:18.664000+00:00,5,9,19,[],"['TFT13_Ambassador-1', 'TFT13_Bruiser-1', 'TFT13_Cabal-3', 'TFT13_FormSwapper-3', 'TFT13_Infused-1', 'TFT13_Sorcerer-2', 'TFT13_Warband-1']","['TFT13_Vladimir (2★)', 'tft13_swain (2★)', 'TFT13_Cassiopeia (2★)', 'TFT13_Nami (2★)', 'TFT13_NunuWillump (2★)', 'TFT13_Gangplank (2★)', 'tft13_elise (2★)', 'TFT13_Jayce (2★)', 'TFT13_LeBlanc (2★)', 'TFT13_Mordekaiser (1★)', 'TFT13_Sion (3★)', 'TFT13_JayceSummon (2★)']"
NA1_5254850298,2025-03-27 22:16:32.232000+00:00,4,9,0,[],"['TFT13_Ambassador-1', 'TFT13_FormSwapper-2', 'TFT13_HighRoller-1', 'TFT13_Pugilist-2', 'TFT13_Warband-3']","['TFT13_Draven (2★)', 'TFT13_Rell (2★)', 'tft13_swain (2★)', 'TFT13_Gangplank (3★)', 'TFT13_Ambessa (2★)', 'TFT13_Vi (2★)', 'TFT13_Jayce (2★)', 'TFT13_Mordekaiser (2★)', 'TFT13_Lieutenant (2★)', 'TFT13_JayceSummon (2★)']"
